MAH organisation name,Product Authorisation country
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Spain
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Netherlands
HIKMA FARMACEUTICA (PORTUGAL) S.A.,Portugal
HIKMA FARMACEUTICA (PORTUGAL) S.A.,Portugal
TOWA PHARMACEUTICAL EUROPE S.L.,Portugal
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
LABORATORIOS NORMON S.A.,Spain
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
GALPHARM HEALTHCARE LIMITED,United Kingdom (Northern Ireland)
TOWA PHARMACEUTICAL S.A.,Spain
JUBILANT PHARMACEUTICALS,Sweden
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
TEVA PHARMA BELGIUM,Belgium
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Romania
CIPLA EUROPE,Netherlands
BASICS GMBH,Germany
GALPHARM HEALTHCARE LIMITED,United Kingdom (Northern Ireland)
GRUENENTHAL GMBH,Sweden
GRUENENTHAL GMBH,Norway
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Latvia
HCS,France
HCS,France
HCS,France
HCS,France
HCS,France
HCS,France
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
CICLUM FARMA UNIPESSOAL LDA.,Portugal
GRUENENTHAL GMBH,Germany
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
ZENTIVA K.S.,Romania
VIATRIS LIMITED,Norway
GRUENENTHAL GMBH,Bulgaria
GRUENENTHAL GMBH,Lithuania
GRUENENTHAL GMBH,Lithuania
AUROBINDO PHARMA B.V.,Netherlands
KRKA SVERIGE AB,Denmark
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Sweden
2CARE4 GENERICS APS,Denmark
GRUENENTHAL GMBH,Finland
GRUENENTHAL GMBH,Finland
GRUENENTHAL GMBH,Finland
GRUENENTHAL GMBH,Finland
VIATRIS LIMITED,Spain
VIATRIS LIMITED,Sweden
HEUMANN PHARMA GMBH & CO. GENERICA KG,Germany
GENERICON PHARMA GES.M.B.H.,Austria
ACCORD-UK LIMITED,United Kingdom (Northern Ireland)
ACCORD-UK LIMITED,United Kingdom (Northern Ireland)
ZENTIVA K.S.,Czechia
TOWA PHARMACEUTICAL S.P.A.,Italy
TOWA PHARMACEUTICAL S.P.A.,Italy
TOWA PHARMACEUTICAL S.P.A.,Italy
TOWA PHARMACEUTICAL S.P.A.,Italy
TOWA PHARMACEUTICAL S.P.A.,Italy
TOWA PHARMACEUTICAL EUROPE S.L.,France
ARISTO PHARMA GMBH,Netherlands
SANOBIA-CENTRO DE SAUDE E ESTETICA LDA.,Portugal
SANOBIA-CENTRO DE SAUDE E ESTETICA LDA.,Portugal
DEMO S.A. PHARMACEUTICAL INDUSTRY,Greece
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Netherlands
PENSA PHARMA AB,Sweden
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,France
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,France
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
ZENTIVA PORTUGAL LDA.,Portugal
STADA ARZNEIMITTEL AG,Bulgaria
INDUSTRIA QUIMICA Y FARMACEUTICA VIR S.A.,Spain
ETHYPHARM,France
ETHYPHARM,France
ETHYPHARM,France
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Spain
,France
,France
,France
CIPLA EUROPE,Spain
BRILLPHARMA (IRELAND) LIMITED,Ireland
BRILLPHARMA (IRELAND) LIMITED,Ireland
UNIFARMA SIA,Latvia
ETHYPHARM,United Kingdom (Northern Ireland)
AUROBINDO PHARMA B.V.,Netherlands
ARISTO PHARMA GMBH,Ireland
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
ALMUS FRANCE,France
DOC GENERICI S.R.L.,Italy
DOC GENERICI S.R.L.,Italy
DOC GENERICI S.R.L.,Italy
DOC GENERICI S.R.L.,Italy
DOC GENERICI S.R.L.,Italy
DOC GENERICI S.R.L.,Italy
DOC GENERICI S.R.L.,Italy
DOC GENERICI S.R.L.,Italy
DOC GENERICI S.R.L.,Italy
DOC GENERICI S.R.L.,Italy
S.F. GROUP S.R.L.,Italy
S.F. GROUP S.R.L.,Italy
S.F. GROUP S.R.L.,Italy
S.F. GROUP S.R.L.,Italy
SANDOZ PHARMACEUTICALS GMBH,Slovenia
SANDOZ PHARMACEUTICALS GMBH,Slovenia
SANDOZ PHARMACEUTICALS GMBH,Slovenia
SANDOZ PHARMACEUTICALS GMBH,Slovenia
GRUENENTHAL GMBH,Sweden
GRUNENTHAL PHARMA LIMITED,Ireland
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Italy
ORION CORPORATION,Finland
ORION CORPORATION,Finland
ORION CORPORATION,Finland
ORION CORPORATION,Finland
ORION CORPORATION,Finland
ORION CORPORATION,Finland
ORION CORPORATION,Finland
ORION CORPORATION,Finland
TEVA PHARMA S.L.U.,Spain
MYLAN LDA.,Portugal
VIATRIS LIMITED,Spain
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Italy
LABORATORIOS ALTER S.A.,Spain
FARMALIDER S.A.,Spain
FARMALIDER S.A.,Spain
KRKA-FARMA D.O.O.,Croatia
AUROBINDO,Belgium
AUROBINDO,Belgium
AUROBINDO,Belgium
AUROBINDO,Belgium
AUROBINDO,Belgium
AUROBINDO,Belgium
AUROBINDO,Belgium
AUROBINDO,Belgium
AUROBINDO,Belgium
AUROBINDO,Belgium
AUROBINDO,Belgium
AUROBINDO,Belgium
AUROBINDO,Belgium
AUROBINDO,Belgium
AUROBINDO,Belgium
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Ireland
E G LABO LABORATOIRES EUROGENERICS,France
RATIOPHARM GMBH,Denmark
ALTER S.A.,Portugal
VIATRIS GX,Luxembourg
VIATRIS GX,Luxembourg
TOWA PHARMACEUTICAL EUROPE S.L.,Germany
PHARMACHEMIE B.V.,Netherlands
LABORATOIRES GRUNENTHAL,France
LABORATOIRES GRUNENTHAL,France
LABORATOIRES GRUNENTHAL,France
LABORATOIRES GRUNENTHAL,France
LABORATOIRES GRUNENTHAL,France
ORIFARM GENERICS A/S,Sweden
TEVA B.V.,Lithuania
TEVA B.V.,Lithuania
TEVA B.V.,Lithuania
ACCORD HEALTHCARE IRELAND LIMITED,Ireland
LABORATORIOS AZEVEDOS INDUSTRIA FARMACEUTICA S.A.,Portugal
LABORATORIOS AZEVEDOS INDUSTRIA FARMACEUTICA S.A.,Portugal
LABORATORIOS AZEVEDOS INDUSTRIA FARMACEUTICA S.A.,Portugal
LABORATORIOS AZEVEDOS INDUSTRIA FARMACEUTICA S.A.,Portugal
LABORATORIOS AZEVEDOS INDUSTRIA FARMACEUTICA S.A.,Portugal
LABORATORIOS AZEVEDOS INDUSTRIA FARMACEUTICA S.A.,Portugal
MYLAN LDA.,Portugal
MYLAN LDA.,Portugal
MYLAN LDA.,Portugal
MYLAN LDA.,Portugal
MYLAN LDA.,Portugal
MYLAN LDA.,Portugal
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Hungary
2CARE4 GENERICS APS,Norway
VIATRIS LIMITED,Iceland
CENTRAFARM B.V.,Netherlands
NEWLINE PHARMA S.L.U.,France
RATIOPHARM GMBH,Finland
RATIOPHARM GMBH,Finland
RATIOPHARM GMBH,Finland
RATIOPHARM GMBH,Finland
OLIKLA S.R.O.,Czechia
VERMAN AB OY,Finland
VERMAN AB OY,Finland
VERMAN AB OY,Finland
VERMAN AB OY,Finland
TEVA SANTE,Slovenia
GRUENENTHAL OESTERREICH GMBH,Austria
ROWEX LIMITED,Ireland
GRUENENTHAL GMBH,Sweden
GRUENENTHAL B.V.,Netherlands
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Slovenia
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Slovenia
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Slovenia
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Slovenia
GEBRO PHARMA GMBH,Austria
ZENTIVA PORTUGAL LDA.,Portugal
TEVA SANTE,Slovenia
BRILLPHARMA (IRELAND) LIMITED,Netherlands
RATIOPHARM GMBH,Luxembourg
ARISTO PHARMA GMBH,Poland
ARISTO PHARMA GMBH,Poland
ACTAVIS GROUP PTC EHF.,Latvia
TEVA B.V.,Austria
TEVA PHARMA S.L.U.,Spain
SIGILLATA LIMITED,Bulgaria
SANDOZ A/S,Finland
RATIOPHARM GMBH,Germany
ZENTIVA K.S.,Bulgaria
ROWEX LIMITED,Malta
ZENTIVA K.S.,Bulgaria
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
SANDOZ S.P.A.,Italy
TOWA PHARMACEUTICAL S.P.A.,Italy
TOWA PHARMACEUTICAL S.P.A.,Italy
TOWA PHARMACEUTICAL S.P.A.,Italy
TOWA PHARMACEUTICAL S.P.A.,Italy
RATIOPHARM GMBH,Germany
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Bulgaria
TEVA PHARMA B.V.,Slovenia
TEVA PHARMA B.V.,Slovenia
ARISTO PHARMA IBERIA S.L.,Spain
GRUENENTHAL GMBH,Lithuania
GRUENENTHAL GMBH,Lithuania
GRUENENTHAL GMBH,Germany
EG S.P.A.,Italy
EG S.P.A.,Italy
EG S.P.A.,Italy
EG S.P.A.,Italy
EG S.P.A.,Italy
EG S.P.A.,Italy
ZENTIVA K.S.,Poland
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
LEK PHARMACEUTICALS D.D.,Slovenia
SANDOZ A/S,Denmark
NEWLINE PHARMA S.L.U.,France
TCHAIKAPHARMA HIGH QUALITY MEDICINES AD,Bulgaria
PINEWOOD LABORATORIES LIMITED,Ireland
AUROBINDO,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
EG,Belgium
KRKA SVERIGE AB,Finland
S.F. GROUP S.R.L.,Italy
S.F. GROUP S.R.L.,Italy
S.F. GROUP S.R.L.,Italy
S.F. GROUP S.R.L.,Italy
S.F. GROUP S.R.L.,Italy
S.F. GROUP S.R.L.,Italy
S.F. GROUP S.R.L.,Italy
S.F. GROUP S.R.L.,Italy
CLONMEL HEALTHCARE LIMITED,Malta
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ZENTIVA ITALIA S.R.L.,Italy
ACTAVIS GROUP PTC EHF.,Denmark
EPIFARMA S.R.L.,Italy
EPIFARMA S.R.L.,Italy
EPIFARMA S.R.L.,Italy
EPIFARMA S.R.L.,Italy
EPIFARMA S.R.L.,Italy
EPIFARMA S.R.L.,Italy
TEVA B.V.,Bulgaria
BRILLPHARMA (IRELAND) LIMITED,Ireland
VIATRIS LIMITED,Iceland
GRUENENTHAL GMBH,Sweden
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Estonia
VIATRIS GX,Belgium
VIATRIS GX,Belgium
VIATRIS GX,Belgium
VIATRIS GX,Belgium
VIATRIS GX,Belgium
VIATRIS GX,Belgium
VIATRIS GX,Belgium
VIATRIS GX,Belgium
VIATRIS GX,Belgium
VIATRIS GX,Belgium
VIATRIS GX,Belgium
VIATRIS GX,Belgium
VIATRIS GX,Belgium
VIATRIS GX,Belgium
VIATRIS GX,Belgium
TEVA B.V.,Austria
TEVA PHARMA S.L.U.,Spain
GRUENENTHAL GMBH,Croatia
TEVA PHARMA S.L.U.,Spain
TOWA PHARMACEUTICAL S.A.,Spain
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Sweden
GLAXOSMITHKLINE DUNGARVAN LIMITED,Norway
GLAXOSMITHKLINE DUNGARVAN LIMITED,Norway
GLAXOSMITHKLINE DUNGARVAN LIMITED,Norway
ZENTIVA FRANCE,France
GENERIS FARMACEUTICA S.A.,Portugal
GENERIS FARMACEUTICA S.A.,Portugal
STADA ARZNEIMITTEL AG,Slovenia
STADA ARZNEIMITTEL AG,Slovenia
ARISTO PHARMA GMBH,Sweden
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Portugal
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Portugal
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Portugal
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Portugal
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Portugal
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Portugal
GRUNENTHAL,Belgium
GRUNENTHAL,Belgium
GRUNENTHAL,Belgium
GRUNENTHAL,Belgium
BASICS GMBH,Germany
TOWA PHARMACEUTICAL S.A.,Portugal
TOWA PHARMACEUTICAL S.A.,Portugal
TOWA PHARMACEUTICAL S.A.,Portugal
TOWA PHARMACEUTICAL S.A.,Portugal
TOWA PHARMACEUTICAL S.A.,Portugal
TOWA PHARMACEUTICAL S.A.,Portugal
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Finland
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Finland
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Finland
SUN PHARMACEUTICAL INDUSTRIES (EUROPE) B.V.,Finland
KRKA TOVARNA ZDRAVIL D.D. NOVO MESTO,Slovakia
TOWA PHARMACEUTICAL S.P.A.,Italy
TOWA PHARMACEUTICAL S.P.A.,Italy
TOWA PHARMACEUTICAL S.P.A.,Italy
TOWA PHARMACEUTICAL S.P.A.,Italy
RATIOPHARM COMERCIO E INDUSTRIA DE PRODUTOS FARMACEUTICOS LDA.,Portugal
RATIOPHARM COMERCIO E INDUSTRIA DE PRODUTOS FARMACEUTICOS LDA.,Portugal
GALPHARM HEALTHCARE LIMITED,United Kingdom (Northern Ireland)
LABORATORIOS CINFA S.A.,Spain
HEUMANN PHARMA GMBH & CO. GENERICA KG,Germany
PHARMACARE S.R.L.,Italy
PHARMACARE S.R.L.,Italy
GALPHARM HEALTHCARE LIMITED,United Kingdom (Northern Ireland)
KRKA SVERIGE AB,Denmark
ZENTIVA K.S.,Slovakia
GRUENENTHAL GMBH,Finland
GRUENENTHAL GMBH,Finland
GRUENENTHAL GMBH,Finland
GRUENENTHAL GMBH,Finland
ARISTO PHARMA GMBH,Netherlands
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
TEVA ITALIA S.R.L.,Italy
GRUENENTHAL GMBH,Bulgaria
KRKA FARMACEUTICA SOCIEDADE UNIPESSOAL LDA.,Portugal
KRKA FARMACEUTICA SOCIEDADE UNIPESSOAL LDA.,Portugal
KRKA FARMACEUTICA SOCIEDADE UNIPESSOAL LDA.,Portugal
